date,year,quarter,month,subdiv,lat,long,density,lon,X,Y,depth,year_q,temp
2021-01-23,2021,1,1,21,56.923366666666666,1141.669,0.12723658051689862,11.694483333333334,663.9960139542465,6312.0877057009175,33.26312255859375,2021_1,6.002471923828125
2021-01-23,2021,1,1,21,57.16211666666666,1126.879,0.14741035856573703,11.447983333333331,648.04401108312,6338.090127346516,62.637638092041016,2021_1,5.406994819641113
2021-01-24,2021,1,1,20,57.776,846.17,0,8.769499999999999,486.2903662670112,6403.795316924129,213.05641174316406,2021_1,6.4998016357421875
2021-01-24,2021,1,1,20,57.63406666666666,848.974,0,8.816233333333335,489.02711777848424,6387.9857127978285,94.27642059326172,2021_1,5.979766368865967
2021-01-24,2021,1,1,20,57.42719999999999,835.561,1.271543859649123,8.592683333333333,475.5406797596144,6365.014726926584,42.13842010498047,2021_1,5.519058704376221
2021-01-24,2021,1,1,20,57.45526666666667,835.604,0.5922330097087378,8.5934,475.60240347821,6368.138907571975,42.13842010498047,2021_1,5.519058704376221
2021-01-28,2021,1,1,20,57.87896666666667,949.262,0,9.821033333333332,548.6935501746937,6415.530758328231,45.168067932128906,2021_1,5.928494930267334
2021-01-28,2021,1,1,20,57.96508333333333,949.583,0,9.826383333333332,548.8936639216491,6425.121704417701,63.308067321777344,2021_1,6.2705464363098145
2021-01-28,2021,1,1,20,58.04485,944.516,0,9.741933333333332,543.7997071323014,6433.944082734411,111.63806915283203,2021_1,6.929746627807617
2021-01-29,2021,1,1,20,58.32791666666667,1050.75,0,10.845833333333333,608.0981415787634,6466.701192314317,149.0150604248047,2021_1,6.003936767578125
2021-01-29,2021,1,1,20,58.297216666666664,1058.331,0,10.972183333333332,615.596477832823,6463.493867870226,110.01478576660156,2021_1,5.294930934906006
2021-01-29,2021,1,1,20,58.2613,1109.687,0,11.161449999999999,626.8161400891873,6459.836792240437,50.41478729248047,2021_1,4.838618278503418
2021-01-30,2021,1,1,20,58.66218333333333,1049.357,0,10.822616666666667,605.7291873071608,6503.8734471369435,81.1828842163086,2021_1,5.160893440246582
2021-01-30,2021,1,1,20,58.59321666666666,1054.207,0,10.903450000000001,610.6353562158321,6496.326607861971,75.29288482666016,2021_1,5.038575172424316
2021-01-30,2021,1,1,20,58.54443333333334,1050.696,0,10.844933333333332,607.3839564142507,6490.801230804789,86.0828857421875,2021_1,5.233405590057373
2021-01-30,2021,1,1,20,58.46283333333334,1108.015,0,11.133583333333336,624.4699974910133,6482.216280583412,54.62479019165039,2021_1,4.675282955169678
2021-01-31,2021,1,1,20,57.65571666666666,1059.19,0,10.986500000000001,618.535152500159,6392.117398543158,30.08342933654785,2021_1,4.525132179260254
2021-01-31,2021,1,1,20,57.819583333333334,1102.424,0,11.0404,621.2013632225056,6410.450959629609,41.54343032836914,2021_1,5.275887489318848
2021-01-31,2021,1,1,20,57.84461666666666,1055.455,0,10.924249999999999,614.223876700346,6413.035161782974,73.83995819091797,2021_1,5.332285404205322
